Time,Node,PortIndex,DropPacket
+1097000000.0ns,s4,3,1396
+1097100000.0ns,s4,3,1396
+1097200000.0ns,s4,3,1396
+1097300000.0ns,s4,3,1396
+1097400000.0ns,s4,3,1396
+1097500000.0ns,s4,3,1396
+1097600000.0ns,s4,3,1396
+1097700000.0ns,s4,3,1396
+1097800000.0ns,s4,3,1396
+1097900000.0ns,s4,3,1396
+1098000000.0ns,s4,3,1396
+1098100000.0ns,s4,3,1396
+1098200000.0ns,s4,3,1396
+1098300000.0ns,s4,3,1396
+1098400000.0ns,s4,3,1396
+1098500000.0ns,s4,3,1396
+1098600000.0ns,s4,3,1396
+1098700000.0ns,s4,3,1396
+1098800000.0ns,s4,3,1396
+1098900000.0ns,s4,3,1396
+1099000000.0ns,s4,3,1396
+1099100000.0ns,s4,3,1396
+1099200000.0ns,s4,3,1396
+1099300000.0ns,s4,3,1396
+1099400000.0ns,s4,3,1396
+1099500000.0ns,s4,3,1396
+1099600000.0ns,s4,3,1396
