FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h10,h20,2,24,54073,0,+1086670760.0ns,+1135191837.0ns,48521077
h9,h23,2,30,38808,0,+1086559728.0ns,+1135198026.0ns,48638298
h1,h22,2,17,4241164,0,+1072363853.0ns,+1135236225.0ns,62872372
h10,h22,2,22,397726,0,+1059811832.0ns,+1135280287.0ns,75468455
h8,h23,2,26,66107,0,+1078077034.0ns,+1135300016.0ns,57222982
h13,h20,2,19,8736193,0,+1047412721.0ns,+1135362972.0ns,87950251
h13,h23,2,24,4404398,0,+1053124675.0ns,+1135369681.0ns,82245006
h6,h21,2,29,4554776,0,+1085410384.0ns,+1135392053.0ns,49981669
h2,h22,2,11,622107,0,+1040926313.0ns,+1135395578.0ns,94469265
h10,h20,2,26,39800,0,+1096584644.0ns,+1135400502.0ns,38815858
h3,h20,2,31,30167,0,+1092666648.0ns,+1135577318.0ns,42910670
h15,h20,2,37,73480,0,+1095905489.0ns,+1135642214.0ns,39736725
h1,h23,2,11,1452096,0,+1031912064.0ns,+1136019557.0ns,104107493
h5,h22,2,34,21638,0,+1097066339.0ns,+1136085255.0ns,39018916
h10,h20,2,6,1965170,0,+1028591738.0ns,+1136090481.0ns,107498743
h9,h23,2,22,34314,0,+1062683397.0ns,+1136092002.0ns,73408605
h10,h23,2,15,888886,0,+1045958223.0ns,+1136102175.0ns,90143952
h10,h21,2,17,124434,0,+1056390836.0ns,+1136161669.0ns,79770833
h5,h20,2,28,233474,0,+1063612254.0ns,+1136190203.0ns,72577949
h5,h21,2,27,20165,0,+1077930526.0ns,+1136201534.0ns,58271008
h6,h23,2,8,2131708,0,+1027213981.0ns,+1136228423.0ns,109014442
h6,h23,2,20,1049921,0,+1052188823.0ns,+1136228542.0ns,84039719
h8,h22,2,21,2112966,0,+1057926887.0ns,+1136320767.0ns,78393880
h6,h21,2,18,131079,0,+1055013479.0ns,+1136343998.0ns,81330519
h7,h22,2,22,1616377,0,+1085407500.0ns,+1136377905.0ns,50970405
h7,h21,2,7,1834936,0,+1038308109.0ns,+1136407151.0ns,98099042
h3,h20,2,25,1907294,0,+1058736554.0ns,+1136472556.0ns,77736002
h5,h21,2,23,1134758,0,+1063110390.0ns,+1136585818.0ns,73475428
h13,h21,2,22,680217,0,+1077927565.0ns,+1136610222.0ns,58682657
h15,h23,2,16,1441478,0,+1054935644.0ns,+1136795158.0ns,81859514
h9,h21,2,25,8479453,0,+1067625747.0ns,+1136813584.0ns,69187837
h9,h20,2,32,110593,0,+1090796648.0ns,+1136833338.0ns,46036690
h12,h20,2,25,7505805,0,+1078481360.0ns,+1136872370.0ns,58391010
h15,h21,2,22,77858,0,+1091376279.0ns,+1137048133.0ns,45671854
h1,h23,2,25,39706,0,+1087850332.0ns,+1137099310.0ns,49248978
