FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h4,h9,1,3,608,0,+1001157223.0ns,+1001163634.0ns,6411
h20,h25,3,3,608,0,+1001157223.0ns,+1001163674.0ns,6451
h19,h32,3,4,284442,0,+1001114819.0ns,+1001166555.0ns,51736
h30,h31,3,1,253656,0,+1001100864.0ns,+1001167710.0ns,66846
h14,h15,1,1,253656,0,+1001100864.0ns,+1001168650.0ns,67786
h10,h21,2,5,254,0,+1000473936.0ns,+1001169701.0ns,695765
h13,h5,1,4,311,0,+1001142981.0ns,+1001170614.0ns,27633
h9,h10,1,5,493,0,+1001169075.0ns,+1001171179.0ns,2104
h25,h26,3,5,493,0,+1001169075.0ns,+1001171206.0ns,2131
h29,h31,3,2,617,0,+1001160721.0ns,+1001171575.0ns,10854
h10,h12,1,5,403,0,+1001168714.0ns,+1001172858.0ns,4144
h26,h28,3,5,403,0,+1001168714.0ns,+1001172978.0ns,4264
h13,h7,1,3,670,0,+1001169871.0ns,+1001176403.0ns,6532
h24,h31,3,3,491,0,+1001131027.0ns,+1001176497.0ns,45470
h11,h4,1,5,31636,0,+1001166898.0ns,+1001177329.0ns,10431
h4,h3,1,4,476,0,+1001175370.0ns,+1001177454.0ns,2084
h20,h19,3,4,476,0,+1001175370.0ns,+1001177483.0ns,2113
h13,h8,1,3,622,0,+1001150307.0ns,+1001177983.0ns,27676
h21,h30,3,5,620,0,+1001143212.0ns,+1001178137.0ns,34925
h12,h20,2,2,512,0,+1000757283.0ns,+1001178863.0ns,421580
h17,h22,3,2,162419,0,+1000943900.0ns,+1001179031.0ns,235131
h22,h32,3,4,346,0,+1001149630.0ns,+1001180292.0ns,30662
h4,h21,2,2,156057,0,+1000464945.0ns,+1001180385.0ns,715440
h6,h21,2,3,686,0,+1000403198.0ns,+1001180563.0ns,777365
h17,h30,3,4,215,0,+1001067294.0ns,+1001180858.0ns,113564
h2,h21,2,4,410,0,+1000483122.0ns,+1001180956.0ns,697834
h28,h26,3,4,5033,0,+1001176453.0ns,+1001181226.0ns,4773
h12,h10,1,4,5033,0,+1001176453.0ns,+1001181361.0ns,4908
h27,h20,3,5,31636,0,+1001166898.0ns,+1001181468.0ns,14570
h20,h25,3,4,874,0,+1001175429.0ns,+1001181922.0ns,6493
h10,h23,2,4,289,0,+1000724609.0ns,+1001183535.0ns,458926
h23,h25,3,2,520,0,+1001167423.0ns,+1001183665.0ns,16242
h14,h4,1,6,646,0,+1001177142.0ns,+1001183806.0ns,6664
h5,h22,2,4,316,0,+1000776873.0ns,+1001185548.0ns,408675
h26,h24,3,2,598,0,+1001180965.0ns,+1001187277.0ns,6312
h10,h8,1,2,598,0,+1001180965.0ns,+1001187277.0ns,6312
h30,h22,3,1,1513,0,+1001102384.0ns,+1001188869.0ns,86485
h8,h15,1,3,491,0,+1001131027.0ns,+1001189110.0ns,58083
h14,h11,1,4,45131,0,+1001176892.0ns,+1001191031.0ns,14139
h29,h23,3,3,670,0,+1001169871.0ns,+1001192017.0ns,22146
h5,h20,2,5,48482,0,+1000769905.0ns,+1001193551.0ns,423646
h9,h2,1,2,296154,0,+1001152737.0ns,+1001193614.0ns,40877
h16,h20,2,4,47809,0,+1000763350.0ns,+1001193914.0ns,430564
h10,h2,1,4,45303,0,+1001173653.0ns,+1001194135.0ns,20482
h13,h15,1,2,617,0,+1001160721.0ns,+1001194344.0ns,33623
h14,h3,1,1,631,0,+1001188529.0ns,+1001195181.0ns,6652
h25,h30,3,3,447,0,+1001189007.0ns,+1001195323.0ns,6316
h19,h26,3,4,653,0,+1001189107.0ns,+1001195443.0ns,6336
h9,h14,1,3,447,0,+1001189007.0ns,+1001195528.0ns,6521
h11,h6,1,2,39528,0,+1001186297.0ns,+1001197296.0ns,10999
h29,h22,3,3,528141,0,+1001102026.0ns,+1001197684.0ns,95658
h9,h22,2,5,31110,0,+1000784202.0ns,+1001199720.0ns,415518
h9,h5,1,2,346,0,+1001194461.0ns,+1001200783.0ns,6322
h30,h20,3,6,646,0,+1001177142.0ns,+1001201585.0ns,24443
h14,h20,2,3,884,0,+1000735709.0ns,+1001204158.0ns,468449
h29,h30,3,1,683,0,+1001202438.0ns,+1001204557.0ns,2119
h13,h14,1,1,683,0,+1001202438.0ns,+1001204584.0ns,2146
h3,h15,1,3,116900,0,+1001109891.0ns,+1001204612.0ns,94721
h22,h23,3,4,662,0,+1001200758.0ns,+1001205128.0ns,4370
h6,h7,1,4,662,0,+1001200758.0ns,+1001205365.0ns,4607
h5,h22,2,3,1534,0,+1000692370.0ns,+1001205425.0ns,513055
h14,h23,2,2,516,0,+1000798179.0ns,+1001206583.0ns,408404
h25,h18,3,2,296154,0,+1001152737.0ns,+1001206930.0ns,54193
h26,h18,3,4,45303,0,+1001173653.0ns,+1001207090.0ns,33437
h31,h29,3,2,403,0,+1001203391.0ns,+1001207535.0ns,4144
h15,h13,1,2,403,0,+1001203391.0ns,+1001207628.0ns,4237
h7,h9,1,2,520,0,+1001167423.0ns,+1001208167.0ns,40744
h30,h19,3,1,631,0,+1001188529.0ns,+1001210153.0ns,21624
h15,h20,2,2,1367776,0,+1000473289.0ns,+1001210538.0ns,737249
h28,h25,3,3,18,0,+1001207417.0ns,+1001211522.0ns,4105
h12,h9,1,3,18,0,+1001207417.0ns,+1001211527.0ns,4110
h24,h18,3,4,642789,0,+1001033914.0ns,+1001212509.0ns,178595
h16,h22,2,2,23,0,+1000804720.0ns,+1001212761.0ns,408041
h11,h20,2,7,601,0,+1000792256.0ns,+1001213327.0ns,421071
h21,h22,3,1,498,0,+1001213852.0ns,+1001215938.0ns,2086
h5,h6,1,1,498,0,+1001213852.0ns,+1001216012.0ns,2160
h30,h29,3,5,835,0,+1001215159.0ns,+1001217312.0ns,2153
h14,h13,1,5,835,0,+1001215159.0ns,+1001217335.0ns,2176
h5,h10,1,2,6831,0,+1001209717.0ns,+1001217572.0ns,7855
h30,h27,3,4,45131,0,+1001176892.0ns,+1001217691.0ns,40799
h8,h2,1,4,642789,0,+1001033914.0ns,+1001219455.0ns,185541
h30,h28,3,4,77,0,+1001213830.0ns,+1001220004.0ns,6174
h20,h29,3,3,1413,0,+1001213983.0ns,+1001220685.0ns,6702
h4,h13,1,3,1413,0,+1001213983.0ns,+1001220807.0ns,6824
h6,h21,2,4,710,0,+1000528012.0ns,+1001222079.0ns,694067
h27,h31,3,5,356,0,+1001218131.0ns,+1001224432.0ns,6301
h18,h19,3,1,307513,0,+1001171463.0ns,+1001224527.0ns,53064
h18,h26,3,6,253576,0,+1001192665.0ns,+1001225645.0ns,32980
h1,h11,1,3,1897270,0,+1000662395.0ns,+1001225812.0ns,563417
h11,h20,2,6,86688,0,+1000768510.0ns,+1001227715.0ns,459205
h13,h6,1,3,528141,0,+1001102026.0ns,+1001228003.0ns,125977
h2,h22,2,3,1703,0,+1000820137.0ns,+1001229419.0ns,409282
h8,h23,2,6,3419,0,+1000794868.0ns,+1001229722.0ns,434854
h6,h7,1,3,46878,0,+1001117093.0ns,+1001229749.0ns,112656
h21,h26,3,3,671,0,+1001223372.0ns,+1001229778.0ns,6406
h11,h5,1,4,14238,0,+1001221586.0ns,+1001230503.0ns,8917
h8,h20,2,4,413,0,+1000799538.0ns,+1001230608.0ns,431070
h21,h26,3,2,6831,0,+1001209717.0ns,+1001230659.0ns,20942
h22,h30,3,1,1780394,0,+1000887186.0ns,+1001230977.0ns,343791
