FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h14,h23,2,20,93492,0,+1049785834.0ns,+1061721632.0ns,11935798
h14,h22,2,17,134169,0,+1050530776.0ns,+1061733291.0ns,11202515
h11,h22,2,18,41576,0,+1057610830.0ns,+1061738295.0ns,4127465
h23,h24,3,11,5623,0,+1061740473.0ns,+1061743535.0ns,3062
h19,h32,3,13,48408,0,+1060249274.0ns,+1061746367.0ns,1497093
h28,h22,3,10,89775,0,+1061736175.0ns,+1061759510.0ns,23335
h17,h21,3,8,33105,0,+1061743151.0ns,+1061760566.0ns,17415
h21,h24,3,14,46739,0,+1061758184.0ns,+1061768408.0ns,10224
h20,h24,3,6,19084751,0,+1051645912.0ns,+1061774378.0ns,10128466
h18,h21,3,8,4171,0,+1061662007.0ns,+1061782583.0ns,120576
h10,h20,2,13,52821,0,+1057937587.0ns,+1061797563.0ns,3859976
h31,h32,3,8,3104883,0,+1060794983.0ns,+1061809351.0ns,1014368
h22,h26,3,5,55970,0,+1061796906.0ns,+1061810137.0ns,13231
h4,h22,2,13,893172,0,+1042943063.0ns,+1061811536.0ns,18868473
h31,h21,3,9,4935,0,+1061802652.0ns,+1061815057.0ns,12405
h28,h26,3,9,34663,0,+1061623189.0ns,+1061817310.0ns,194121
h19,h18,3,4,8967622,0,+1061076587.0ns,+1061820925.0ns,744338
h30,h20,3,13,1403452,0,+1061620971.0ns,+1061835089.0ns,214118
h31,h29,3,11,7959249,0,+1060828179.0ns,+1061848504.0ns,1020325
h11,h22,2,15,8454,0,+1053292873.0ns,+1061852772.0ns,8559899
h5,h20,2,21,1647314,0,+1053941887.0ns,+1061888606.0ns,7946719
h21,h30,3,11,4351175,0,+1060811341.0ns,+1061891101.0ns,1079760
h27,h17,3,9,1726920,0,+1061459642.0ns,+1061895390.0ns,435748
h22,h20,3,8,74762,0,+1061498696.0ns,+1061902974.0ns,404278
h18,h32,3,11,16000652,0,+1058930533.0ns,+1061906122.0ns,2975589
h32,h25,3,7,21932,0,+1061827050.0ns,+1061924431.0ns,97381
h29,h23,3,7,554288,0,+1061890802.0ns,+1061973645.0ns,82843
h24,h21,3,10,75717,0,+1061979628.0ns,+1061991043.0ns,11415
h25,h19,3,11,9690,0,+1061648848.0ns,+1062024325.0ns,375477
h17,h27,3,11,2979110,0,+1061496961.0ns,+1062027087.0ns,530126
h17,h32,3,7,490873,0,+1061283487.0ns,+1062030957.0ns,747470
h10,h22,2,21,1576919,0,+1055967845.0ns,+1062043094.0ns,6075249
h22,h26,3,4,36362,0,+1061719568.0ns,+1062054039.0ns,334471
h10,h21,2,18,3482,0,+1057426060.0ns,+1062060056.0ns,4633996
h10,h22,2,18,405139,0,+1053014587.0ns,+1062102929.0ns,9088342
h15,h22,2,22,52685,0,+1050684268.0ns,+1062110023.0ns,11425755
h17,h28,3,11,46809,0,+1062099733.0ns,+1062111262.0ns,11529
h18,h30,3,7,9879,0,+1061988875.0ns,+1062116937.0ns,128062
h18,h27,3,10,2923494,0,+1061125305.0ns,+1062125022.0ns,999717
h26,h25,3,9,78698,0,+1062136659.0ns,+1062148093.0ns,11434
h23,h25,3,8,25386,0,+1061707128.0ns,+1062152204.0ns,445076
