Time,Node,PortIndex,RxByte
+1028200000.0ns,s44,0,810071761
+1028300000.0ns,s44,0,813732666
+1028400000.0ns,s44,0,818277862
+1028500000.0ns,s44,0,822774751
+1028600000.0ns,s44,0,827306452
+1028700000.0ns,s44,0,831982817
+1028800000.0ns,s44,0,836149964
+1028900000.0ns,s44,0,840644552
+1029000000.0ns,s44,0,845179156
+1029100000.0ns,s44,0,849308758
+1029200000.0ns,s44,0,853208906
+1029300000.0ns,s44,0,857182251
+1029400000.0ns,s44,0,861117165
+1029500000.0ns,s44,0,864857060
+1029600000.0ns,s44,0,868666190
+1029700000.0ns,s44,0,872501747
+1029800000.0ns,s44,0,875888609
+1029900000.0ns,s44,0,879590008
+1030000000.0ns,s44,0,883210075
+1030100000.0ns,s44,0,886699075
+1030200000.0ns,s44,0,890762412
+1030300000.0ns,s44,0,894470915
+1030400000.0ns,s44,0,898301363
+1030500000.0ns,s44,0,902079863
+1030600000.0ns,s44,0,905783363
+1030700000.0ns,s44,0,909096139
+1030800000.0ns,s44,0,912116609
+1030900000.0ns,s44,0,914614493
+1031000000.0ns,s44,0,916730994
+1031100000.0ns,s44,0,918840820
+1031200000.0ns,s44,0,921297820
+1031300000.0ns,s44,0,923887390
+1031400000.0ns,s44,0,926678340
+1031500000.0ns,s44,0,929231024
+1031600000.0ns,s44,0,932566463
+1031700000.0ns,s44,0,936004845
+1031800000.0ns,s44,0,939247472
+1031900000.0ns,s44,0,942598985
+1032000000.0ns,s44,0,946003214
+1032100000.0ns,s44,0,950053214
+1032200000.0ns,s44,0,954001550
+1032300000.0ns,s44,0,958334686
+1032400000.0ns,s44,0,962996635
+1032500000.0ns,s44,0,967251667
+1032600000.0ns,s44,0,971658784
+1032700000.0ns,s44,0,975773149
+1032800000.0ns,s44,0,979346315
+1032900000.0ns,s44,0,982284375
+1033000000.0ns,s44,0,984725381
+1033100000.0ns,s44,0,986987125
+1033200000.0ns,s44,0,989394197
+1033300000.0ns,s44,0,992489981
+1033400000.0ns,s44,0,995496461
+1033500000.0ns,s44,0,998144121
+1033600000.0ns,s44,0,1001492116
+1033700000.0ns,s44,0,1005572009
+1033800000.0ns,s44,0,1009310605
+1033900000.0ns,s44,0,1012140607
+1034000000.0ns,s44,0,1014330088
+1034100000.0ns,s44,0,1016709954
+1034200000.0ns,s44,0,1018896301
+1034300000.0ns,s44,0,1020853786
+1034400000.0ns,s44,0,1023048086
+1034500000.0ns,s44,0,1025519380
+1034600000.0ns,s44,0,1028027935
+1034700000.0ns,s44,0,1030719796
+1034800000.0ns,s44,0,1033908556
+1034900000.0ns,s44,0,1037129973
