Time,Node,PortIndex,RxByte
+1037400000.0ns,s44,0,1099249833
+1037500000.0ns,s44,0,1101342333
+1037600000.0ns,s44,0,1102653984
+1037700000.0ns,s44,0,1104351304
+1037800000.0ns,s44,0,1106290804
+1037900000.0ns,s44,0,1109007836
+1038000000.0ns,s44,0,1110445491
+1038100000.0ns,s44,0,1113772491
+1038200000.0ns,s44,0,1117899067
+1038300000.0ns,s44,0,1120502182
+1038400000.0ns,s44,0,1123138909
+1038500000.0ns,s44,0,1126326353
+1038600000.0ns,s44,0,1129768801
+1038700000.0ns,s44,0,1133599657
+1038800000.0ns,s44,0,1138496432
+1038900000.0ns,s44,0,1143668948
+1039000000.0ns,s44,0,1148841823
+1039100000.0ns,s44,0,1153171375
+1039200000.0ns,s44,0,1155723080
+1039300000.0ns,s44,0,1159120735
+1039400000.0ns,s44,0,1163215592
+1039500000.0ns,s44,0,1167883570
+1039600000.0ns,s44,0,1171707374
+1039700000.0ns,s44,0,1175633402
+1039800000.0ns,s44,0,1179295337
+1039900000.0ns,s44,0,1182897494
+1040000000.0ns,s44,0,1185261013
+1040100000.0ns,s44,0,1187734211
+1040200000.0ns,s44,0,1190626348
+1040300000.0ns,s44,0,1192699810
+1040400000.0ns,s44,0,1195196827
+1040500000.0ns,s44,0,1197956169
+1040600000.0ns,s44,0,1201404224
+1040700000.0ns,s44,0,1204059224
+1040800000.0ns,s44,0,1205750709
+1040900000.0ns,s44,0,1207798541
+1041000000.0ns,s44,0,1210020041
+1041100000.0ns,s44,0,1212623439
+1041200000.0ns,s44,0,1215610547
+1041300000.0ns,s44,0,1218709547
+1041400000.0ns,s44,0,1221463160
+1041500000.0ns,s44,0,1224493623
+1041600000.0ns,s44,0,1227366201
+1041700000.0ns,s44,0,1230220095
+1041800000.0ns,s44,0,1233199095
+1041900000.0ns,s44,0,1236174263
+1042000000.0ns,s44,0,1238862902
+1042100000.0ns,s44,0,1241496441
+1042200000.0ns,s44,0,1244789286
+1042300000.0ns,s44,0,1249336895
+1042400000.0ns,s44,0,1254296901
+1042500000.0ns,s44,0,1258897290
+1042600000.0ns,s44,0,1262638465
+1042700000.0ns,s44,0,1265796246
+1042800000.0ns,s44,0,1269886970
+1042900000.0ns,s44,0,1274546873
+1043000000.0ns,s44,0,1278961220
+1043100000.0ns,s44,0,1282068218
+1043200000.0ns,s44,0,1285901470
+1043300000.0ns,s44,0,1290737470
+1043400000.0ns,s44,0,1294703805
+1043500000.0ns,s44,0,1297134914
+1043600000.0ns,s44,0,1300821669
+1043700000.0ns,s44,0,1303953669
+1043800000.0ns,s44,0,1306272669
+1043900000.0ns,s44,0,1309813256
+1044000000.0ns,s44,0,1314216804
+1044100000.0ns,s44,0,1318685544
+1044200000.0ns,s44,0,1322519129
+1044300000.0ns,s44,0,1325585798
+1044400000.0ns,s44,0,1329028495
+1044500000.0ns,s44,0,1332445288
+1044600000.0ns,s44,0,1336144886
+1044700000.0ns,s44,0,1339394498
+1044800000.0ns,s44,0,1342069523
+1044900000.0ns,s44,0,1344787111
+1045000000.0ns,s44,0,1346858545
+1045100000.0ns,s44,0,1348993728
+1045200000.0ns,s44,0,1351708787
+1045300000.0ns,s44,0,1354754044
+1045400000.0ns,s44,0,1358035330
+1045500000.0ns,s44,0,1361539589
+1045600000.0ns,s44,0,1364356964
+1045700000.0ns,s44,0,1366945217
+1045800000.0ns,s44,0,1369629824
+1045900000.0ns,s44,0,1372494225
+1046000000.0ns,s44,0,1377156573
+1046100000.0ns,s44,0,1381531810
+1046200000.0ns,s44,0,1386385810
+1046300000.0ns,s44,0,1390548195
+1046400000.0ns,s44,0,1395365129
+1046500000.0ns,s44,0,1398105955
+1046600000.0ns,s44,0,1400452178
+1046700000.0ns,s44,0,1402339595
+1046800000.0ns,s44,0,1404204584
+1046900000.0ns,s44,0,1406169034
+1047000000.0ns,s44,0,1407869909
+1047100000.0ns,s44,0,1409359409
+1047200000.0ns,s44,0,1411058453
+1047300000.0ns,s44,0,1412973953
+1047400000.0ns,s44,0,1414745453
+1047500000.0ns,s44,0,1416753953
+1047600000.0ns,s44,0,1418559953
+1047700000.0ns,s44,0,1421013953
+1047800000.0ns,s44,0,1423844632
+1047900000.0ns,s44,0,1427305132
+1048000000.0ns,s44,0,1429878306
+1048100000.0ns,s44,0,1431882306
+1048200000.0ns,s44,0,1433563806
+1048300000.0ns,s44,0,1435035810
+1048400000.0ns,s44,0,1437508399
+1048500000.0ns,s44,0,1441009399
+1048600000.0ns,s44,0,1444535219
+1048700000.0ns,s44,0,1447862219
+1048800000.0ns,s44,0,1451072219
+1048900000.0ns,s44,0,1455487035
+1049000000.0ns,s44,0,1460111594
+1049100000.0ns,s44,0,1465085921
+1049200000.0ns,s44,0,1469780400
+1049300000.0ns,s44,0,1474313799
+1049400000.0ns,s44,0,1478833299
+1049500000.0ns,s44,0,1483254644
+1049600000.0ns,s44,0,1488426085
+1049700000.0ns,s44,0,1493598389
+1049800000.0ns,s44,0,1498650575
+1049900000.0ns,s44,0,1501791066
+1050000000.0ns,s44,0,1505269566
+1050100000.0ns,s44,0,1508793066
+1050200000.0ns,s44,0,1512265459
+1050300000.0ns,s44,0,1515569266
+1050400000.0ns,s44,0,1518969302
+1050500000.0ns,s44,0,1521816302
+1050600000.0ns,s44,0,1524587929
+1050700000.0ns,s44,0,1526978850
