FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h29,h31,3,16,72969,0,+1007959752.0ns,+1008006780.0ns,47028
h14,h15,1,13,331,0,+1007372247.0ns,+1008007330.0ns,635083
h6,h5,1,23,3564892,0,+1005104700.0ns,+1008007616.0ns,2902916
h9,h13,1,22,768,0,+1007463282.0ns,+1008007616.0ns,544334
h7,h11,1,10,37676,0,+1006497919.0ns,+1008007711.0ns,1509792
h18,h23,3,9,530,0,+1007976031.0ns,+1008008703.0ns,32672
h22,h23,3,21,44887,0,+1007984921.0ns,+1008008822.0ns,23901
h14,h11,1,17,89713,0,+1004947274.0ns,+1008009117.0ns,3061843
h5,h9,1,14,39888,0,+1005817074.0ns,+1008009779.0ns,2192705
h7,h21,2,20,36328,0,+1005818103.0ns,+1008011291.0ns,2193188
h1,h22,2,13,957,0,+1003870815.0ns,+1008011403.0ns,4140588
h16,h7,1,13,48519,0,+1006585851.0ns,+1008012133.0ns,1426282
h6,h23,2,35,15498,0,+1006150423.0ns,+1008012256.0ns,1861833
h5,h9,1,20,285,0,+1007362048.0ns,+1008012441.0ns,650393
h10,h16,1,7,426,0,+1004714206.0ns,+1008012467.0ns,3298261
h29,h27,3,21,67455,0,+1007953740.0ns,+1008012500.0ns,58760
h5,h23,2,24,1252,0,+1005699437.0ns,+1008015499.0ns,2316062
h10,h8,1,9,340,0,+1004718537.0ns,+1008015879.0ns,3297342
h5,h9,1,12,43675,0,+1005417804.0ns,+1008016632.0ns,2598828
h10,h14,1,10,4223,0,+1007462167.0ns,+1008016667.0ns,554500
