Time,Node,PortIndex,DropPacket
+1070100000.0ns,s9,3,42704
+1070100000.0ns,s10,2,3367
+1070100000.0ns,s10,3,2972
+1070100000.0ns,s12,2,92947
+1070100000.0ns,s12,3,98651
+1070100000.0ns,s13,2,652
+1070100000.0ns,s13,3,839
+1070100000.0ns,s14,2,8768
+1070100000.0ns,s14,3,9486
+1070100000.0ns,s15,2,5451
+1070100000.0ns,s15,3,4891
+1070100000.0ns,s17,2,10041
+1070100000.0ns,s17,3,11435
+1070100000.0ns,s18,2,1051
+1070100000.0ns,s18,3,1811
+1070100000.0ns,s19,2,7315
+1070100000.0ns,s19,3,8065
+1070100000.0ns,s25,0,2530
+1070100000.0ns,s25,1,2312
+1070100000.0ns,s25,2,1775
+1070100000.0ns,s26,0,36027
+1070100000.0ns,s26,1,39265
+1070100000.0ns,s26,2,11508
+1070100000.0ns,s27,0,13547
+1070100000.0ns,s27,1,13284
+1070100000.0ns,s27,2,216
+1070100000.0ns,s27,3,3998
+1070100000.0ns,s28,0,4300
+1070100000.0ns,s28,1,4293
+1070100000.0ns,s28,2,155
+1070100000.0ns,s28,3,428
+1070100000.0ns,s34,0,133116
+1070100000.0ns,s34,1,129039
+1070100000.0ns,s34,2,10834
+1070100000.0ns,s34,3,262
+1070100000.0ns,s35,0,38931
+1070100000.0ns,s35,1,43574
+1070100000.0ns,s35,2,703
+1070100000.0ns,s35,3,28028
+1070100000.0ns,s36,0,1177
+1070100000.0ns,s36,1,3335
+1070100000.0ns,s42,0,149830
+1070200000.0ns,s1,1,167285
+1070200000.0ns,s1,2,143325
+1070200000.0ns,s1,3,144955
+1070200000.0ns,s3,4,120174
+1070200000.0ns,s3,1,133126
+1070200000.0ns,s3,2,96685
+1070200000.0ns,s6,2,52425
+1070200000.0ns,s6,3,53417
+1070200000.0ns,s2,4,5862
+1070200000.0ns,s2,2,12669
+1070200000.0ns,s4,4,83
+1070200000.0ns,s4,2,27498
+1070200000.0ns,s4,3,29631
+1070200000.0ns,s22,0,26791
+1070200000.0ns,s22,4,5071
+1070200000.0ns,s22,1,11843
+1070200000.0ns,s22,2,2305
+1070200000.0ns,s22,3,15527
+1070200000.0ns,s23,0,26327
+1070200000.0ns,s23,4,9489
+1070200000.0ns,s23,1,269
+1070200000.0ns,s23,2,23763
+1070200000.0ns,s23,3,7711
+1070200000.0ns,s5,0,159
+1070200000.0ns,s5,1,329
+1070200000.0ns,s5,2,103955
+1070200000.0ns,s5,3,100126
+1070200000.0ns,s9,2,39569
+1070200000.0ns,s9,3,43445
+1070200000.0ns,s10,2,3367
+1070200000.0ns,s10,3,2972
+1070200000.0ns,s12,2,93439
+1070200000.0ns,s12,3,98997
+1070200000.0ns,s13,2,656
+1070200000.0ns,s13,3,839
+1070200000.0ns,s14,2,9033
+1070200000.0ns,s14,3,9819
+1070200000.0ns,s15,2,5791
+1070200000.0ns,s15,3,5087
+1070200000.0ns,s17,2,10041
+1070200000.0ns,s17,3,11435
+1070200000.0ns,s18,2,1051
+1070200000.0ns,s18,3,1811
+1070200000.0ns,s19,2,7315
+1070200000.0ns,s19,3,8065
+1070200000.0ns,s25,0,2530
+1070200000.0ns,s25,1,2312
+1070200000.0ns,s25,2,1775
+1070200000.0ns,s26,0,36144
+1070200000.0ns,s26,1,39336
+1070200000.0ns,s26,2,11622
+1070200000.0ns,s27,0,13612
+1070200000.0ns,s27,1,13318
+1070200000.0ns,s27,2,216
+1070200000.0ns,s27,3,4225
+1070200000.0ns,s28,0,4300
+1070200000.0ns,s28,1,4293
+1070200000.0ns,s28,2,155
+1070200000.0ns,s28,3,428
+1070200000.0ns,s34,0,133272
+1070200000.0ns,s34,1,129351
+1070200000.0ns,s34,2,11411
+1070200000.0ns,s34,3,262
+1070200000.0ns,s35,0,38931
+1070200000.0ns,s35,1,43574
+1070200000.0ns,s35,2,703
+1070200000.0ns,s35,3,28028
+1070200000.0ns,s36,0,1177
+1070200000.0ns,s36,1,3335
+1070200000.0ns,s42,0,149830
+1070300000.0ns,s1,1,167680
+1070300000.0ns,s1,2,143834
+1070300000.0ns,s1,3,145438
+1070300000.0ns,s3,4,120197
+1070300000.0ns,s3,1,133644
+1070300000.0ns,s3,2,97172
+1070300000.0ns,s6,2,52556
+1070300000.0ns,s6,3,53558
+1070300000.0ns,s2,4,5862
+1070300000.0ns,s2,2,12669
+1070300000.0ns,s4,4,83
+1070300000.0ns,s4,2,27498
+1070300000.0ns,s4,3,29631
+1070300000.0ns,s22,0,26791
+1070300000.0ns,s22,4,5071
+1070300000.0ns,s22,1,11843
+1070300000.0ns,s22,2,2305
+1070300000.0ns,s22,3,15527
+1070300000.0ns,s23,0,26327
+1070300000.0ns,s23,4,9489
+1070300000.0ns,s23,1,269
+1070300000.0ns,s23,2,23763
+1070300000.0ns,s23,3,7711
+1070300000.0ns,s5,0,159
+1070300000.0ns,s5,1,329
+1070300000.0ns,s5,2,104089
+1070300000.0ns,s5,3,100263
+1070300000.0ns,s9,2,39798
+1070300000.0ns,s9,3,44037
+1070300000.0ns,s10,2,3367
+1070300000.0ns,s10,3,2972
+1070300000.0ns,s12,2,94254
+1070300000.0ns,s12,3,99019
+1070300000.0ns,s13,2,791
+1070300000.0ns,s13,3,1281
+1070300000.0ns,s14,2,9258
+1070300000.0ns,s14,3,10151
+1070300000.0ns,s15,2,5984
+1070300000.0ns,s15,3,5271
+1070300000.0ns,s17,2,10041
+1070300000.0ns,s17,3,11435
+1070300000.0ns,s18,2,1051
+1070300000.0ns,s18,3,1811
+1070300000.0ns,s19,2,7315
+1070300000.0ns,s19,3,8065
+1070300000.0ns,s25,0,2530
+1070300000.0ns,s25,1,2312
+1070300000.0ns,s25,2,1775
+1070300000.0ns,s26,0,36284
+1070300000.0ns,s26,1,39423
+1070300000.0ns,s26,2,11680
+1070300000.0ns,s27,0,13617
+1070300000.0ns,s27,1,13318
+1070300000.0ns,s27,2,216
+1070300000.0ns,s27,3,4230
+1070300000.0ns,s28,0,4300
+1070300000.0ns,s28,1,4293
+1070300000.0ns,s28,2,155
+1070300000.0ns,s28,3,428
+1070300000.0ns,s34,0,133505
+1070300000.0ns,s34,1,129578
+1070300000.0ns,s34,2,11847
+1070300000.0ns,s34,3,262
+1070300000.0ns,s35,0,39352
+1070300000.0ns,s35,1,43989
+1070300000.0ns,s35,2,703
+1070300000.0ns,s35,3,28151
+1070300000.0ns,s36,0,1177
+1070300000.0ns,s36,1,3335
+1070300000.0ns,s42,0,149830
+1070400000.0ns,s1,1,168347
+1070400000.0ns,s1,2,144147
+1070400000.0ns,s1,3,145899
+1070400000.0ns,s3,4,120632
+1070400000.0ns,s3,1,134058
+1070400000.0ns,s3,2,97643
+1070400000.0ns,s6,2,52629
+1070400000.0ns,s6,3,53746
+1070400000.0ns,s2,4,5862
+1070400000.0ns,s2,2,12669
+1070400000.0ns,s4,4,83
+1070400000.0ns,s4,2,27498
+1070400000.0ns,s4,3,29631
+1070400000.0ns,s22,0,26791
+1070400000.0ns,s22,4,5071
+1070400000.0ns,s22,1,11843
+1070400000.0ns,s22,2,2305
+1070400000.0ns,s22,3,15527
+1070400000.0ns,s23,0,26327
+1070400000.0ns,s23,4,9489
+1070400000.0ns,s23,1,269
+1070400000.0ns,s23,2,23763
+1070400000.0ns,s23,3,7711
+1070400000.0ns,s5,0,159
+1070400000.0ns,s5,1,329
+1070400000.0ns,s5,2,104308
+1070400000.0ns,s5,3,100731
+1070400000.0ns,s9,2,40533
+1070400000.0ns,s9,3,44107
+1070400000.0ns,s10,2,3367
+1070400000.0ns,s10,3,2972
+1070400000.0ns,s12,2,94882
+1070400000.0ns,s12,3,99172
+1070400000.0ns,s13,2,1014
+1070400000.0ns,s13,3,1634
+1070400000.0ns,s14,2,9297
+1070400000.0ns,s14,3,10202
+1070400000.0ns,s15,2,6109
+1070400000.0ns,s15,3,5463
+1070400000.0ns,s17,2,10041
+1070400000.0ns,s17,3,11435
+1070400000.0ns,s18,2,1051
+1070400000.0ns,s18,3,1811
+1070400000.0ns,s19,2,7315
+1070400000.0ns,s19,3,8065
+1070400000.0ns,s25,0,2530
+1070400000.0ns,s25,1,2312
+1070400000.0ns,s25,2,1775
+1070400000.0ns,s26,0,36284
+1070400000.0ns,s26,1,39423
+1070400000.0ns,s26,2,11680
+1070400000.0ns,s27,0,13617
+1070400000.0ns,s27,1,13318
+1070400000.0ns,s27,2,216
+1070400000.0ns,s27,3,4230
+1070400000.0ns,s28,0,4300
+1070400000.0ns,s28,1,4293
+1070400000.0ns,s28,2,155
+1070400000.0ns,s28,3,428
+1070400000.0ns,s34,0,133817
+1070400000.0ns,s34,1,129874
+1070400000.0ns,s34,2,12287
+1070400000.0ns,s34,3,262
+1070400000.0ns,s35,0,39770
+1070400000.0ns,s35,1,44575
+1070400000.0ns,s35,2,703
+1070400000.0ns,s35,3,28543
+1070400000.0ns,s36,0,1177
+1070400000.0ns,s36,1,3335
+1070400000.0ns,s42,0,149830
+1070500000.0ns,s1,1,168857
+1070500000.0ns,s1,2,144351
+1070500000.0ns,s1,3,146627
+1070500000.0ns,s3,4,121155
+1070500000.0ns,s3,1,134457
+1070500000.0ns,s3,2,98112
+1070500000.0ns,s6,2,52748
+1070500000.0ns,s6,3,53939
+1070500000.0ns,s2,4,5862
+1070500000.0ns,s2,2,12669
+1070500000.0ns,s4,4,83
+1070500000.0ns,s4,2,27498
+1070500000.0ns,s4,3,29631
+1070500000.0ns,s22,0,26791
+1070500000.0ns,s22,4,5071
+1070500000.0ns,s22,1,11843
+1070500000.0ns,s22,2,2305
+1070500000.0ns,s22,3,15527
+1070500000.0ns,s23,0,26327
+1070500000.0ns,s23,4,9489
+1070500000.0ns,s23,1,269
+1070500000.0ns,s23,2,23763
+1070500000.0ns,s23,3,7711
+1070500000.0ns,s5,0,159
+1070500000.0ns,s5,1,329
+1070500000.0ns,s5,2,104581
+1070500000.0ns,s5,3,100987
+1070500000.0ns,s9,2,40867
+1070500000.0ns,s9,3,44507
+1070500000.0ns,s10,2,3367
+1070500000.0ns,s10,3,2972
+1070500000.0ns,s12,2,95373
+1070500000.0ns,s12,3,99410
+1070500000.0ns,s13,2,1282
+1070500000.0ns,s13,3,1894
+1070500000.0ns,s14,2,9455
+1070500000.0ns,s14,3,10342
+1070500000.0ns,s15,2,6417
+1070500000.0ns,s15,3,5582
+1070500000.0ns,s17,2,10049
+1070500000.0ns,s17,3,11445
+1070500000.0ns,s18,2,1051
+1070500000.0ns,s18,3,1811
+1070500000.0ns,s19,2,7315
+1070500000.0ns,s19,3,8065
+1070500000.0ns,s25,0,2530
+1070500000.0ns,s25,1,2312
+1070500000.0ns,s25,2,1775
+1070500000.0ns,s26,0,36284
+1070500000.0ns,s26,1,39423
+1070500000.0ns,s26,2,11680
+1070500000.0ns,s27,0,13617
+1070500000.0ns,s27,1,13318
+1070500000.0ns,s27,2,216
+1070500000.0ns,s27,3,4230
+1070500000.0ns,s28,0,4300
+1070500000.0ns,s28,1,4293
+1070500000.0ns,s28,2,155
+1070500000.0ns,s28,3,428
+1070500000.0ns,s34,0,134233
+1070500000.0ns,s34,1,130233
+1070500000.0ns,s34,2,12936
+1070500000.0ns,s34,3,262
+1070500000.0ns,s35,0,40189
+1070500000.0ns,s35,1,44809
+1070500000.0ns,s35,2,703
+1070500000.0ns,s35,3,28830
+1070500000.0ns,s36,0,1177
+1070500000.0ns,s36,1,3335
+1070500000.0ns,s42,0,149830
+1070600000.0ns,s1,1,169371
+1070600000.0ns,s1,2,144847
+1070600000.0ns,s1,3,147116
+1070600000.0ns,s3,4,121831
+1070600000.0ns,s3,1,134714
+1070600000.0ns,s3,2,98691
+1070600000.0ns,s6,2,52935
+1070600000.0ns,s6,3,54069
+1070600000.0ns,s2,4,5862
+1070600000.0ns,s2,2,12669
+1070600000.0ns,s4,4,83
+1070600000.0ns,s4,2,27498
+1070600000.0ns,s4,3,29631
+1070600000.0ns,s22,0,26791
+1070600000.0ns,s22,4,5071
+1070600000.0ns,s22,1,11843
+1070600000.0ns,s22,2,2305
+1070600000.0ns,s22,3,15527
+1070600000.0ns,s23,0,26327
+1070600000.0ns,s23,4,9489
+1070600000.0ns,s23,1,269
+1070600000.0ns,s23,2,23763
+1070600000.0ns,s23,3,7711
+1070600000.0ns,s5,0,159
+1070600000.0ns,s5,1,329
+1070600000.0ns,s5,2,104748
+1070600000.0ns,s5,3,101274
+1070600000.0ns,s9,2,41004
+1070600000.0ns,s9,3,45124
+1070600000.0ns,s10,2,3367
+1070600000.0ns,s10,3,2972
+1070600000.0ns,s12,2,96144
+1070600000.0ns,s12,3,99413
+1070600000.0ns,s13,2,1572
+1070600000.0ns,s13,3,2124
+1070600000.0ns,s14,2,9691
+1070600000.0ns,s14,3,10481
+1070600000.0ns,s15,2,6584
+1070600000.0ns,s15,3,5651
+1070600000.0ns,s17,2,10049
+1070600000.0ns,s17,3,11445
+1070600000.0ns,s18,2,1051
+1070600000.0ns,s18,3,1811
+1070600000.0ns,s19,2,7315
+1070600000.0ns,s19,3,8065
+1070600000.0ns,s25,0,2530
+1070600000.0ns,s25,1,2312
+1070600000.0ns,s25,2,1775
+1070600000.0ns,s26,0,36284
+1070600000.0ns,s26,1,39423
+1070600000.0ns,s26,2,11680
+1070600000.0ns,s27,0,13617
+1070600000.0ns,s27,1,13318
+1070600000.0ns,s27,2,216
+1070600000.0ns,s27,3,4230
+1070600000.0ns,s28,0,4300
+1070600000.0ns,s28,1,4293
+1070600000.0ns,s28,2,155
+1070600000.0ns,s28,3,428
+1070600000.0ns,s34,0,134592
+1070600000.0ns,s34,1,130454
+1070600000.0ns,s34,2,13283
+1070600000.0ns,s34,3,262
+1070600000.0ns,s35,0,40525
+1070600000.0ns,s35,1,45143
+1070600000.0ns,s35,2,703
+1070600000.0ns,s35,3,29232
+1070600000.0ns,s36,0,1177
+1070600000.0ns,s36,1,3335
+1070600000.0ns,s42,0,149830
+1070700000.0ns,s1,1,169938
+1070700000.0ns,s1,2,145452
+1070700000.0ns,s1,3,147487
+1070700000.0ns,s3,4,122355
+1070700000.0ns,s3,1,135059
+1070700000.0ns,s3,2,99243
+1070700000.0ns,s6,2,53211
+1070700000.0ns,s6,3,54179
+1070700000.0ns,s2,4,5862
+1070700000.0ns,s2,2,12669
+1070700000.0ns,s4,4,83
+1070700000.0ns,s4,2,27498
+1070700000.0ns,s4,3,29631
+1070700000.0ns,s22,0,26791
+1070700000.0ns,s22,4,5071
+1070700000.0ns,s22,1,11843
+1070700000.0ns,s22,2,2305
+1070700000.0ns,s22,3,15527
+1070700000.0ns,s23,0,26327
+1070700000.0ns,s23,4,9489
+1070700000.0ns,s23,1,269
+1070700000.0ns,s23,2,23763
+1070700000.0ns,s23,3,7711
+1070700000.0ns,s5,0,159
+1070700000.0ns,s5,1,329
+1070700000.0ns,s5,2,104975
+1070700000.0ns,s5,3,101516
+1070700000.0ns,s9,2,41081
+1070700000.0ns,s9,3,45810
+1070700000.0ns,s10,2,3367
+1070700000.0ns,s10,3,2972
+1070700000.0ns,s12,2,96311
+1070700000.0ns,s12,3,99925
+1070700000.0ns,s13,2,1665
+1070700000.0ns,s13,3,2483
+1070700000.0ns,s14,2,9815
+1070700000.0ns,s14,3,10727
+1070700000.0ns,s15,2,6816
+1070700000.0ns,s15,3,5715
+1070700000.0ns,s17,2,10049
+1070700000.0ns,s17,3,11445
+1070700000.0ns,s18,2,1051
+1070700000.0ns,s18,3,1811
+1070700000.0ns,s19,2,7315
+1070700000.0ns,s19,3,8065
+1070700000.0ns,s25,0,2530
+1070700000.0ns,s25,1,2312
+1070700000.0ns,s25,2,1775
+1070700000.0ns,s26,0,36284
+1070700000.0ns,s26,1,39423
+1070700000.0ns,s26,2,11680
+1070700000.0ns,s27,0,13707
+1070700000.0ns,s27,1,13374
+1070700000.0ns,s27,2,216
+1070700000.0ns,s27,3,4269
+1070700000.0ns,s28,0,4300
+1070700000.0ns,s28,1,4293
+1070700000.0ns,s28,2,155
+1070700000.0ns,s28,3,428
+1070700000.0ns,s34,0,134986
+1070700000.0ns,s34,1,130760
+1070700000.0ns,s34,2,13465
+1070700000.0ns,s34,3,262
+1070700000.0ns,s35,0,40891
+1070700000.0ns,s35,1,45350
+1070700000.0ns,s35,2,703
+1070700000.0ns,s35,3,29518
+1070700000.0ns,s36,0,1177
+1070700000.0ns,s36,1,3335
+1070700000.0ns,s42,0,149830
+1070800000.0ns,s1,1,170467
+1070800000.0ns,s1,2,145973
+1070800000.0ns,s1,3,148053
+1070800000.0ns,s3,4,122769
+1070800000.0ns,s3,1,135467
+1070800000.0ns,s3,2,99718
+1070800000.0ns,s6,2,53489
+1070800000.0ns,s6,3,54268
+1070800000.0ns,s2,4,5862
+1070800000.0ns,s2,2,12669
+1070800000.0ns,s4,4,83
+1070800000.0ns,s4,2,27498
+1070800000.0ns,s4,3,29631
+1070800000.0ns,s22,0,26791
+1070800000.0ns,s22,4,5071
+1070800000.0ns,s22,1,11843
+1070800000.0ns,s22,2,2305
+1070800000.0ns,s22,3,15527
+1070800000.0ns,s23,0,26327
+1070800000.0ns,s23,4,9489
+1070800000.0ns,s23,1,269
+1070800000.0ns,s23,2,23763
+1070800000.0ns,s23,3,7711
+1070800000.0ns,s5,0,159
+1070800000.0ns,s5,1,329
+1070800000.0ns,s5,2,105340
+1070800000.0ns,s5,3,101632
+1070800000.0ns,s9,2,41081
+1070800000.0ns,s9,3,46649
+1070800000.0ns,s10,2,3367
+1070800000.0ns,s10,3,2972
+1070800000.0ns,s12,2,96311
+1070800000.0ns,s12,3,100561
+1070800000.0ns,s13,2,1865
+1070800000.0ns,s13,3,2748
+1070800000.0ns,s14,2,10031
+1070800000.0ns,s14,3,10859
+1070800000.0ns,s15,2,7262
+1070800000.0ns,s15,3,5951
+1070800000.0ns,s17,2,10049
+1070800000.0ns,s17,3,11445
+1070800000.0ns,s18,2,1051
+1070800000.0ns,s18,3,1811
+1070800000.0ns,s19,2,7315
+1070800000.0ns,s19,3,8065
+1070800000.0ns,s25,0,2530
+1070800000.0ns,s25,1,2312
+1070800000.0ns,s25,2,1775
+1070800000.0ns,s26,0,36284
+1070800000.0ns,s26,1,39423
+1070800000.0ns,s26,2,11680
+1070800000.0ns,s27,0,13763
+1070800000.0ns,s27,1,13438
+1070800000.0ns,s27,2,216
+1070800000.0ns,s27,3,4313
+1070800000.0ns,s28,0,4300
+1070800000.0ns,s28,1,4293
+1070800000.0ns,s28,2,155
+1070800000.0ns,s28,3,428
+1070800000.0ns,s34,0,135316
+1070800000.0ns,s34,1,130969
+1070800000.0ns,s34,2,13465
+1070800000.0ns,s34,3,262
+1070800000.0ns,s35,0,41227
+1070800000.0ns,s35,1,45618
+1070800000.0ns,s35,2,703
+1070800000.0ns,s35,3,29746
+1070800000.0ns,s36,0,1177
+1070800000.0ns,s36,1,3335
+1070800000.0ns,s42,0,149830
+1070900000.0ns,s1,1,170976
+1070900000.0ns,s1,2,146359
+1070900000.0ns,s1,3,148746
+1070900000.0ns,s3,4,123070
+1070900000.0ns,s3,1,136034
+1070900000.0ns,s3,2,100269
+1070900000.0ns,s6,2,53650
+1070900000.0ns,s6,3,54513
+1070900000.0ns,s2,4,5862
+1070900000.0ns,s2,2,12669
+1070900000.0ns,s4,4,83
+1070900000.0ns,s4,2,27498
+1070900000.0ns,s4,3,29631
+1070900000.0ns,s22,0,26791
+1070900000.0ns,s22,4,5071
+1070900000.0ns,s22,1,11843
+1070900000.0ns,s22,2,2305
+1070900000.0ns,s22,3,15527
+1070900000.0ns,s23,0,26327
+1070900000.0ns,s23,4,9489
+1070900000.0ns,s23,1,269
+1070900000.0ns,s23,2,23763
+1070900000.0ns,s23,3,7711
+1070900000.0ns,s5,0,159
+1070900000.0ns,s5,1,329
+1070900000.0ns,s5,2,105559
+1070900000.0ns,s5,3,101931
+1070900000.0ns,s9,2,41116
+1070900000.0ns,s9,3,47287
+1070900000.0ns,s10,2,3367
+1070900000.0ns,s10,3,2972
+1070900000.0ns,s12,2,96590
+1070900000.0ns,s12,3,100990
+1070900000.0ns,s13,2,2137
+1070900000.0ns,s13,3,2905
+1070900000.0ns,s14,2,10180
+1070900000.0ns,s14,3,10998
+1070900000.0ns,s15,2,7433
+1070900000.0ns,s15,3,6020
+1070900000.0ns,s17,2,10081
+1070900000.0ns,s17,3,11495
+1070900000.0ns,s18,2,1051
+1070900000.0ns,s18,3,1811
+1070900000.0ns,s19,2,7315
+1070900000.0ns,s19,3,8065
+1070900000.0ns,s25,0,2530
+1070900000.0ns,s25,1,2312
+1070900000.0ns,s25,2,1775
+1070900000.0ns,s26,0,36284
+1070900000.0ns,s26,1,39423
+1070900000.0ns,s26,2,11680
+1070900000.0ns,s27,0,13825
+1070900000.0ns,s27,1,13516
+1070900000.0ns,s27,2,216
+1070900000.0ns,s27,3,4393
+1070900000.0ns,s28,0,4300
+1070900000.0ns,s28,1,4293
+1070900000.0ns,s28,2,155
+1070900000.0ns,s28,3,428
+1070900000.0ns,s34,0,135565
+1070900000.0ns,s34,1,131278
+1070900000.0ns,s34,2,13465
+1070900000.0ns,s34,3,262
+1070900000.0ns,s35,0,41534
+1070900000.0ns,s35,1,45882
+1070900000.0ns,s35,2,703
+1070900000.0ns,s35,3,29977
+1070900000.0ns,s36,0,1177
+1070900000.0ns,s36,1,3335
+1070900000.0ns,s42,0,149830
+1071000000.0ns,s1,1,171491
+1071000000.0ns,s1,2,146742
+1071000000.0ns,s1,3,149460
+1071000000.0ns,s3,4,123659
+1071000000.0ns,s3,1,136316
+1071000000.0ns,s3,2,100742
+1071000000.0ns,s6,2,53961
+1071000000.0ns,s6,3,54808
+1071000000.0ns,s2,4,5862
+1071000000.0ns,s2,2,12669
+1071000000.0ns,s4,4,83
+1071000000.0ns,s4,2,27498
+1071000000.0ns,s4,3,29631
+1071000000.0ns,s22,0,26791
+1071000000.0ns,s22,4,5071
+1071000000.0ns,s22,1,11843
+1071000000.0ns,s22,2,2305
+1071000000.0ns,s22,3,15527
+1071000000.0ns,s23,0,26327
+1071000000.0ns,s23,4,9489
+1071000000.0ns,s23,1,269
+1071000000.0ns,s23,2,23763
+1071000000.0ns,s23,3,7711
+1071000000.0ns,s5,0,159
+1071000000.0ns,s5,1,329
+1071000000.0ns,s5,2,105979
+1071000000.0ns,s5,3,102330
+1071000000.0ns,s9,2,41368
+1071000000.0ns,s9,3,47605
+1071000000.0ns,s10,2,3367
+1071000000.0ns,s10,3,2972
+1071000000.0ns,s12,2,96961
+1071000000.0ns,s12,3,101330
+1071000000.0ns,s13,2,2289
+1071000000.0ns,s13,3,2974
+1071000000.0ns,s14,2,10187
+1071000000.0ns,s14,3,11008
+1071000000.0ns,s15,2,7433
+1071000000.0ns,s15,3,6020
+1071000000.0ns,s17,2,10309
+1071000000.0ns,s17,3,11717
+1071000000.0ns,s18,2,1051
+1071000000.0ns,s18,3,1811
+1071000000.0ns,s19,2,7315
+1071000000.0ns,s19,3,8065
+1071000000.0ns,s25,0,2530
+1071000000.0ns,s25,1,2312
+1071000000.0ns,s25,2,1775
+1071000000.0ns,s26,0,36284
+1071000000.0ns,s26,1,39423
+1071000000.0ns,s26,2,11680
+1071000000.0ns,s27,0,13927
+1071000000.0ns,s27,1,13606
+1071000000.0ns,s27,2,216
+1071000000.0ns,s27,3,4456
+1071000000.0ns,s28,0,4300
+1071000000.0ns,s28,1,4293
+1071000000.0ns,s28,2,155
+1071000000.0ns,s28,3,428
+1071000000.0ns,s34,0,135659
+1071000000.0ns,s34,1,131701
+1071000000.0ns,s34,2,13465
+1071000000.0ns,s34,3,262
+1071000000.0ns,s35,0,41808
+1071000000.0ns,s35,1,46215
+1071000000.0ns,s35,2,703
+1071000000.0ns,s35,3,30233
+1071000000.0ns,s36,0,1177
+1071000000.0ns,s36,1,3335
+1071000000.0ns,s42,0,149830
+1071100000.0ns,s1,1,171953
+1071100000.0ns,s1,2,147138
+1071100000.0ns,s1,3,150186
+1071100000.0ns,s3,4,124001
+1071100000.0ns,s3,1,136984
+1071100000.0ns,s3,2,101129
+1071100000.0ns,s6,2,53968
+1071100000.0ns,s6,3,55643
+1071100000.0ns,s2,4,5862
+1071100000.0ns,s2,2,12669
+1071100000.0ns,s4,4,83
+1071100000.0ns,s4,2,27498
+1071100000.0ns,s4,3,29631
+1071100000.0ns,s22,0,26791
+1071100000.0ns,s22,4,5071
+1071100000.0ns,s22,1,11843
+1071100000.0ns,s22,2,2305
+1071100000.0ns,s22,3,15527
+1071100000.0ns,s23,0,26327
+1071100000.0ns,s23,4,9489
+1071100000.0ns,s23,1,269
+1071100000.0ns,s23,2,23763
+1071100000.0ns,s23,3,7711
+1071100000.0ns,s5,0,159
+1071100000.0ns,s5,1,329
+1071100000.0ns,s5,2,106189
+1071100000.0ns,s5,3,102715
+1071100000.0ns,s9,2,41778
+1071100000.0ns,s9,3,47881
+1071100000.0ns,s10,2,3367
+1071100000.0ns,s10,3,2972
+1071100000.0ns,s12,2,97760
+1071100000.0ns,s12,3,101363
+1071100000.0ns,s13,2,2290
+1071100000.0ns,s13,3,2974
+1071100000.0ns,s14,2,10269
+1071100000.0ns,s14,3,11167
+1071100000.0ns,s15,2,7433
+1071100000.0ns,s15,3,6020
+1071100000.0ns,s17,2,10443
+1071100000.0ns,s17,3,11999
+1071100000.0ns,s18,2,1051
+1071100000.0ns,s18,3,1811
+1071100000.0ns,s19,2,7315
+1071100000.0ns,s19,3,8065
+1071100000.0ns,s25,0,2530
+1071100000.0ns,s25,1,2312
+1071100000.0ns,s25,2,1775
+1071100000.0ns,s26,0,36305
+1071100000.0ns,s26,1,39437
+1071100000.0ns,s26,2,11680
+1071100000.0ns,s27,0,13930
+1071100000.0ns,s27,1,13608
+1071100000.0ns,s27,2,216
+1071100000.0ns,s27,3,4462
+1071100000.0ns,s28,0,4300
+1071100000.0ns,s28,1,4293
+1071100000.0ns,s28,2,155
+1071100000.0ns,s28,3,428
+1071100000.0ns,s34,0,135683
+1071100000.0ns,s34,1,131820
+1071100000.0ns,s34,2,13465
+1071100000.0ns,s34,3,262
+1071100000.0ns,s35,0,41926
+1071100000.0ns,s35,1,46415
+1071100000.0ns,s35,2,703
+1071100000.0ns,s35,3,30475
+1071100000.0ns,s36,0,1177
+1071100000.0ns,s36,1,3335
+1071100000.0ns,s42,0,149830
+1071200000.0ns,s1,1,172254
+1071200000.0ns,s1,2,147599
+1071200000.0ns,s1,3,150927
+1071200000.0ns,s3,4,124625
+1071200000.0ns,s3,1,137414
+1071200000.0ns,s3,2,101652
+1071200000.0ns,s6,2,54593
+1071200000.0ns,s6,3,55857
+1071200000.0ns,s2,4,5862
+1071200000.0ns,s2,2,12669
+1071200000.0ns,s4,4,83
+1071200000.0ns,s4,2,27498
+1071200000.0ns,s4,3,29631
+1071200000.0ns,s22,0,26791
+1071200000.0ns,s22,4,5071
+1071200000.0ns,s22,1,11843
+1071200000.0ns,s22,2,2305
+1071200000.0ns,s22,3,15527
+1071200000.0ns,s23,0,26327
+1071200000.0ns,s23,4,9489
+1071200000.0ns,s23,1,269
+1071200000.0ns,s23,2,23763
+1071200000.0ns,s23,3,7711
+1071200000.0ns,s5,0,159
+1071200000.0ns,s5,1,329
+1071200000.0ns,s5,2,106325
+1071200000.0ns,s5,3,103142
+1071200000.0ns,s9,2,41812
+1071200000.0ns,s9,3,48673
+1071200000.0ns,s10,2,3367
+1071200000.0ns,s10,3,2972
+1071200000.0ns,s12,2,98193
+1071200000.0ns,s12,3,101701
+1071200000.0ns,s13,2,2290
+1071200000.0ns,s13,3,2974
+1071200000.0ns,s14,2,10416
+1071200000.0ns,s14,3,11284
+1071200000.0ns,s15,2,7433
+1071200000.0ns,s15,3,6020
+1071200000.0ns,s17,2,10484
