FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h2,h22,2,2,71826,0,+1010666360.0ns,+1011266298.0ns,599938
h12,h21,2,6,65436,0,+1010763374.0ns,+1011288714.0ns,525340
h14,h22,2,5,697567,0,+1010292019.0ns,+1011295781.0ns,1003762
h12,h23,2,4,1554847,0,+1010464216.0ns,+1011359191.0ns,894975
h3,h21,2,3,17600,0,+1010970460.0ns,+1011380782.0ns,410322
h6,h23,2,4,145402,0,+1009949117.0ns,+1011383400.0ns,1434283
h5,h22,2,4,5564,0,+1011039933.0ns,+1011450012.0ns,410079
h10,h23,2,4,3118,0,+1010297260.0ns,+1011455416.0ns,1158156
h2,h23,2,5,4262701,0,+1009944652.0ns,+1011472655.0ns,1528003
h16,h20,2,4,2271375,0,+1010847699.0ns,+1011622801.0ns,775102
h11,h21,2,1,464710,0,+1011001554.0ns,+1011623217.0ns,621663
h2,h23,2,6,4516254,0,+1010478460.0ns,+1011675205.0ns,1196745
h14,h23,2,2,33235,0,+1011342676.0ns,+1011758434.0ns,415758
h9,h22,2,5,1255543,0,+1011144066.0ns,+1011784449.0ns,640383
h8,h23,2,6,828120,0,+1011295670.0ns,+1011825515.0ns,529845
h16,h22,2,2,157,0,+1011435594.0ns,+1011843726.0ns,408132
h14,h22,2,6,6518,0,+1011593937.0ns,+1012003456.0ns,409519
h5,h20,2,5,2372447,0,+1010940905.0ns,+1012049945.0ns,1109040
h8,h20,2,4,21352,0,+1011362043.0ns,+1012089305.0ns,727262
h11,h20,2,7,50419,0,+1011258519.0ns,+1012100233.0ns,841714
h11,h21,2,2,7926,0,+1011653834.0ns,+1012172811.0ns,518977
h3,h21,2,4,27998,0,+1011790080.0ns,+1012205460.0ns,415380
h2,h22,2,3,594123,0,+1011654742.0ns,+1012315075.0ns,660333
h7,h20,2,6,1173241,0,+1011418367.0ns,+1012615179.0ns,1196812
h13,h20,2,4,79618,0,+1011557364.0ns,+1012701810.0ns,1144446
h11,h20,2,6,4250489,0,+1010921056.0ns,+1012710787.0ns,1789731
h12,h22,2,2,62225,0,+1012116798.0ns,+1012738657.0ns,621859
h8,h23,2,4,7640654,0,+1006892426.0ns,+1012746310.0ns,5853884
h6,h23,2,5,2681942,0,+1011550904.0ns,+1012754419.0ns,1203515
h3,h20,2,7,6678,0,+1011804747.0ns,+1012780001.0ns,975254
h14,h23,2,3,8894,0,+1012416950.0ns,+1012826573.0ns,409623
h13,h22,2,3,1923415,0,+1012132949.0ns,+1012845869.0ns,712920
h11,h22,2,2,27471,0,+1011987290.0ns,+1012878961.0ns,891671
h6,h21,2,6,5423,0,+1011918186.0ns,+1012912956.0ns,994770
h8,h20,2,5,49339,0,+1011833969.0ns,+1012950302.0ns,1116333
h15,h23,2,5,77892,0,+1012462112.0ns,+1012955620.0ns,493508
h7,h22,2,2,39410,0,+1012648011.0ns,+1013124288.0ns,476277
h9,h21,2,8,27840,0,+1012731547.0ns,+1013145709.0ns,414162
h6,h20,2,5,4209614,0,+1011662928.0ns,+1013389319.0ns,1726391
h3,h22,2,6,2710,0,+1013063040.0ns,+1013472126.0ns,409086
h12,h21,2,7,128609,0,+1013102670.0ns,+1013579434.0ns,476764
h1,h23,2,5,606265,0,+1012619812.0ns,+1013747276.0ns,1127464
h14,h22,2,7,2800,0,+1013250287.0ns,+1013766547.0ns,516260
h12,h20,2,3,3840797,0,+1012150367.0ns,+1013858239.0ns,1707872
h2,h22,2,4,1491348,0,+1013262074.0ns,+1013990264.0ns,728190
h12,h20,2,4,847974,0,+1013095679.0ns,+1014053474.0ns,957795
h15,h20,2,6,3618143,0,+1011822789.0ns,+1014066175.0ns,2243386
h14,h21,2,3,93592,0,+1013573274.0ns,+1014085429.0ns,512155
h16,h23,2,2,1238,0,+1012981291.0ns,+1014240364.0ns,1259073
h7,h22,2,3,20784,0,+1013714949.0ns,+1014343827.0ns,628878
h3,h21,2,5,4155915,0,+1012698550.0ns,+1014417098.0ns,1718548
h9,h21,2,9,44489,0,+1013508411.0ns,+1014428372.0ns,919961
h16,h23,2,3,1184994,0,+1013873688.0ns,+1014477043.0ns,603355
h15,h20,2,7,1123576,0,+1013436869.0ns,+1014481718.0ns,1044849
h3,h22,2,7,177929,0,+1013755059.0ns,+1014501365.0ns,746306
h2,h21,2,7,12772,0,+1014020109.0ns,+1014571906.0ns,551797
h9,h22,2,7,29340,0,+1014130441.0ns,+1014593981.0ns,463540
h4,h22,2,2,36681,0,+1013866890.0ns,+1014594618.0ns,727728
h11,h21,2,3,37651,0,+1013927195.0ns,+1014637306.0ns,710111
h12,h23,2,5,68014,0,+1014222389.0ns,+1014644799.0ns,422410
h14,h22,2,8,2746,0,+1013999813.0ns,+1014648990.0ns,649177
h6,h23,2,6,48958,0,+1014098982.0ns,+1014654198.0ns,555216
h3,h20,2,8,364304,0,+1013969444.0ns,+1014748112.0ns,778668
h9,h22,2,6,642894,0,+1013368414.0ns,+1014824871.0ns,1456457
h4,h23,2,6,593,0,+1013828199.0ns,+1014852128.0ns,1023929
h8,h23,2,7,53397,0,+1014453987.0ns,+1014867266.0ns,413279
h13,h22,2,5,4724,0,+1014434193.0ns,+1014886547.0ns,452354
h7,h20,2,7,5193582,0,+1013447541.0ns,+1014889929.0ns,1442388
h3,h23,2,2,78396,0,+1014388489.0ns,+1014963244.0ns,574755
h5,h23,2,4,67077,0,+1014600094.0ns,+1015025404.0ns,425310
h11,h20,2,9,3217,0,+1014238757.0ns,+1015059533.0ns,820776
