FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h31,h26,3,11,437,0,+1005287232.0ns,+1005298862.0ns,11630
h26,h18,3,12,501,0,+1005290469.0ns,+1005300373.0ns,9904
h22,h19,3,8,2880,0,+1004801532.0ns,+1005300789.0ns,499257
h26,h18,3,13,1,0,+1005293968.0ns,+1005301068.0ns,7100
h19,h18,3,5,774,0,+1005273789.0ns,+1005303481.0ns,29692
h8,h22,2,16,6283,0,+1002839523.0ns,+1005304436.0ns,2464913
h21,h19,3,8,780,0,+1005291264.0ns,+1005305220.0ns,13956
h22,h26,3,8,7910,0,+1005276679.0ns,+1005306266.0ns,29587
h21,h17,3,10,347,0,+1005294903.0ns,+1005306946.0ns,12043
h22,h18,3,16,321,0,+1005296013.0ns,+1005307899.0ns,11886
h1,h4,1,9,764,0,+1004983932.0ns,+1005309137.0ns,325205
h17,h32,3,8,574,0,+1005302914.0ns,+1005315033.0ns,12119
h26,h18,3,14,36617,0,+1005297892.0ns,+1005315827.0ns,17935
h1,h14,1,11,2763,0,+1003977084.0ns,+1005319783.0ns,1342699
h23,h30,3,12,62547,0,+1005289685.0ns,+1005320222.0ns,30537
h4,h20,2,11,345,0,+1002492768.0ns,+1005323334.0ns,2830566
h20,h19,3,18,600,0,+1005314114.0ns,+1005325234.0ns,11120
h32,h17,3,11,837,0,+1005308287.0ns,+1005327427.0ns,19140
h24,h23,3,11,30943,0,+1005320673.0ns,+1005328162.0ns,7489
h17,h19,3,11,326,0,+1005317792.0ns,+1005328891.0ns,11099
h32,h31,3,6,326,0,+1005327169.0ns,+1005329229.0ns,2060
h20,h32,3,17,332,0,+1005323689.0ns,+1005330538.0ns,6849
h1,h13,1,8,325,0,+1004208626.0ns,+1005331679.0ns,1123053
h1,h11,1,12,344,0,+1004221594.0ns,+1005331832.0ns,1110238
h27,h23,3,7,41520,0,+1003994588.0ns,+1005333617.0ns,1339029
h6,h20,2,15,608,0,+1003037750.0ns,+1005334927.0ns,2297177
h7,h21,2,6,11734,0,+1002473431.0ns,+1005341005.0ns,2867574
h32,h30,3,13,4335,0,+1005339075.0ns,+1005344047.0ns,4972
h1,h20,2,11,460,0,+1002689518.0ns,+1005344200.0ns,2654682
h21,h18,3,8,457,0,+1005343260.0ns,+1005351421.0ns,8161
h16,h12,1,5,808,0,+1004219793.0ns,+1005351539.0ns,1131746
h27,h28,3,7,912,0,+1005350181.0ns,+1005352460.0ns,2279
h29,h28,3,6,60001,0,+1005338187.0ns,+1005354020.0ns,15833
h17,h22,3,8,1519,0,+1004312471.0ns,+1005355153.0ns,1042682
h30,h21,3,10,911,0,+1003569385.0ns,+1005356980.0ns,1787595
h1,h3,1,11,326,0,+1005317792.0ns,+1005358373.0ns,40581
h10,h5,1,10,6915,0,+1004068392.0ns,+1005361952.0ns,1293560
